record_id,sensor_id,location,soil_moisture_percent,temperature_celsius,humidity_percent,timestamp,status,battery_voltage,irrigation_action
2618,SENSOR_16,Farm D,39.98130125078298,22.31098125627473,41.68771084793226,2025-07-06 12:32:19.364316928,Critical High,3.716076126800557,
2619,SENSOR_8,Farm B,39.80533268240938,23.485549291593063,88.15048468419614,2025-07-05 10:19:49.198674688,Wet,3.070036828946256,Irrigate
2620,SENSOR_20,Farm A,4.917944474799662,24.469142159537967,36.63200508858503,2025-06-30 21:25:03.511956736,Critical Low,3.904229118580232,
2621,SENSOR_18,Farm B,50.25523084322583,31.11942241084481,62.82406403116036,2025-07-01 16:14:03.178280960,Dry,3.141652186500562,Reduce Irrigation
2622,SENSOR_11,Farm B,11.199208575796048,18.23090160423917,34.13329649547938,2025-07-01 01:52:01.287766016,Critical Low,3.8071510875489607,Irrigate
2623,SENSOR_12,Farm D,11.671479240531212,32.7900482562749,64.44490267100517,2025-06-30 15:44:02.532388864,Critical Low,3.778448723387725,Reduce Irrigation
2624,SENSOR_15,Farm C,18.704218341583463,29.214976561200835,83.24232506875937,2025-07-02 16:50:06.496243456,Critical High,4.155543310057452,
2625,SENSOR_4,Farm B,22.18493178562409,22.47386144669904,45.816540953372495,2025-07-03 07:09:17.967049984,Critical Low,3.7364069302944896,Reduce Irrigation
2626,SENSOR_12,Farm D,8.62423823035042,26.353711924381564,88.69322256729582,2025-07-02 06:03:45.288420608,Critical Low,4.012903956756755,Irrigate
2627,SENSOR_10,Farm D,31.658374369382315,18.991716610361184,51.31283708381162,2025-07-01 00:48:30.098628608,Wet,3.3478262746216374,Irrigate
2628,SENSOR_17,Farm A,49.10864338933774,33.628717235429214,58.45679153702043,2025-07-04 05:57:21.473444096,Critical Low,3.636379626333324,
2629,SENSOR_10,Farm B,57.29076263088249,19.683659095699625,69.71145825823908,2025-07-02 11:25:00.234855168,Wet,3.7919758083940143,Reduce Irrigation
2630,SENSOR_1,Farm C,56.226371451415865,21.650221064928164,87.48324358462276,2025-07-06 02:05:31.419224320,Critical High,3.056643607703456,Irrigate
2631,SENSOR_17,Farm C,42.36695147761946,30.689264840501764,60.46165181179369,2025-06-30 15:25:51.931952896,Critical High,3.452926999662128,Reduce Irrigation
2632,SENSOR_1,Farm D,54.28923331538798,34.49723665773652,64.5406628839461,2025-07-06 09:48:03.097995520,Critical High,3.2297232538512404,Reduce Irrigation
2633,SENSOR_7,Farm C,12.58572247193364,22.6271045719276,51.23229533050716,2025-07-07 04:24:35.661110016,Critical Low,4.155415556702781,Reduce Irrigation
2634,SENSOR_8,Farm C,19.48362826748276,21.64767772097216,73.32173326054154,2025-07-05 12:50:34.664598784,Wet,3.823460378986708,Irrigate
2635,SENSOR_8,Farm D,21.391918578117952,27.62610210387212,82.13048260747846,2025-07-05 15:44:46.488317952,Normal,4.192394638244926,
2636,SENSOR_11,Farm B,6.222796454206199,31.560548539416175,81.10576579658473,2025-07-07 00:53:45.686288128,Critical Low,3.468695989027328,
2637,SENSOR_14,Farm D,5.823712590523973,29.927069381846525,70.82075377798017,2025-07-02 00:45:48.013047296,Wet,3.8735916209432033,
2638,SENSOR_19,Farm A,31.42804030299037,19.48813245685769,85.25095865682906,2025-07-07 11:00:40.970286336,Normal,3.805443775114056,
2639,SENSOR_7,Farm A,8.9817858486922,18.89036148852871,51.76699662773112,2025-07-05 22:21:06.869544704,Normal,3.1946398951667274,Reduce Irrigation
2640,SENSOR_10,Farm D,46.444949468495125,22.44741121125214,59.5890200592465,2025-07-05 14:34:24.118629120,Normal,4.15414574724374,
2641,SENSOR_12,Farm B,19.919521682473032,28.979609317993727,55.19513484910986,2025-07-03 01:58:14.410225408,Normal,3.68498368329633,
2642,SENSOR_5,Farm D,40.03177540371203,18.6606805720658,50.26849565465571,2025-07-04 08:35:41.412137984,Critical High,3.1298961228133364,Reduce Irrigation
2643,SENSOR_13,Farm D,37.48668332874082,26.15045456478589,50.24668190739977,2025-07-05 02:31:34.684531968,Wet,3.1364128535466325,
2644,SENSOR_11,Farm C,37.217906395817,31.33878424124604,41.62653088324147,2025-07-04 20:57:32.467634688,Wet,3.734879443967124,Reduce Irrigation
2645,SENSOR_6,Farm C,50.01359549073039,29.040759179376213,72.91288825572201,2025-07-05 10:59:38.530092800,Dry,3.070939044245982,Irrigate
2646,SENSOR_18,Farm B,15.649726877204165,21.885578704270003,42.68564228262965,2025-07-01 03:45:21.955325440,Critical High,4.2,
2647,SENSOR_18,Farm A,7.358192043046969,25.988646812330664,69.25613737801633,2025-07-03 01:04:05.775494656,Wet,3.8397488540038176,Reduce Irrigation
2648,SENSOR_8,Farm B,5.073005950439509,23.252273644290987,32.06009556155382,2025-07-03 14:03:36.969906432,Dry,3.1843504390495903,Irrigate
2649,SENSOR_8,Farm D,5.073490479701905,24.4716946276868,44.85205703195276,2025-07-02 09:18:45.053073408,Dry,3.5604870803380133,Reduce Irrigation
2650,SENSOR_16,Farm D,31.893622377691663,32.307960034018414,56.85061918777012,2025-07-01 18:43:13.122714624,Wet,3.318557523394148,
2651,SENSOR_15,Farm A,25.008291191135857,26.23583134906021,82.67589585837153,2025-07-01 13:07:56.369859072,Wet,3.1459385223230742,
2652,SENSOR_20,Farm C,12.202940331456038,21.624481128218765,59.89658351392698,2025-07-03 02:50:53.902173696,Wet,3.963378840909777,
2653,SENSOR_10,Farm D,34.061772976591925,18.30361129231081,52.58624557134843,2025-07-03 23:55:00.088733696,Wet,3.51092400198275,Irrigate
2654,SENSOR_16,Farm A,10.631401811437367,25.592359674903253,32.32668577749109,2025-07-01 00:32:18.156181248,Dry,3.798211717059252,
2655,SENSOR_20,Farm C,56.68967046965484,23.986236390257336,66.21483143058306,2025-07-07 03:02:03.694984960,Dry,3.1260685498125653,
2656,SENSOR_13,Farm D,23.487277183921044,25.19130051767369,41.71143114285686,2025-07-05 20:59:09.349148416,Critical Low,3.8914783254247327,Irrigate
2657,SENSOR_11,Farm B,22.44960723935213,27.915411880254023,56.03846671030054,2025-07-05 15:16:59.657485312,Normal,3.844468517323061,Irrigate
2658,SENSOR_12,Farm B,18.55456980648753,33.73345781673265,37.921301329705706,2025-07-01 18:45:32.361786880,Dry,3.2251330951995207,Reduce Irrigation
2659,SENSOR_2,Farm D,48.84328759000754,21.76770103318071,92.3935329210945,2025-07-04 18:12:57.830457088,Normal,3.9173217065811983,
2660,SENSOR_7,Farm A,13.67538212145025,31.692731689529182,66.07351913482029,2025-07-04 05:55:59.009747968,Critical Low,3.891639429053036,
2661,SENSOR_10,Farm B,3.447084086125936,29.217832459491763,62.375580980478496,2025-07-07 09:00:19.952803840,Critical Low,2.9899942566117472,Irrigate
2662,SENSOR_20,Farm C,41.80300955686401,22.316380522734068,81.99398115961822,2025-07-05 18:04:20.186431744,Dry,3.734489855026768,
2663,SENSOR_2,Farm A,44.31644349699357,29.41104402213535,55.51305341475331,2025-07-04 13:34:00.298865664,Wet,3.9597682845405457,
2664,SENSOR_11,Farm D,61.51029807704253,18.0821795945018,74.80399333417691,2025-07-06 11:10:29.113122560,Wet,3.496696022426108,Reduce Irrigation
2665,SENSOR_11,Farm B,50.00108137313675,20.368549868567555,69.31690840611438,2025-07-01 15:48:46.974047488,Critical Low,3.1133366121331068,Reduce Irrigation
2666,SENSOR_9,Farm C,43.22981161634426,21.145619202607826,82.20836650150596,2025-06-30 16:37:08.355233792,Dry,2.966469463037833,
2667,SENSOR_18,Farm D,31.048284977579325,20.14088484978689,78.23793204271445,2025-07-05 08:32:52.886048512,Dry,3.3536746502648462,
2668,SENSOR_11,Farm C,46.22484428217077,26.77488400963948,47.40319087126323,2025-07-01 06:23:51.043074048,Critical Low,3.177601914929942,
2669,SENSOR_17,Farm C,57.461960281786034,15.704605904273484,80.31790054295824,2025-07-01 09:14:11.957051648,Critical High,3.700223472035197,Irrigate
2670,SENSOR_11,Farm A,30.21271674889267,24.600828618250866,31.32667673827304,2025-07-05 17:34:34.712831744,Wet,3.547767938670624,Irrigate
2671,SENSOR_18,Farm B,47.4046690331782,35.34612268962978,66.10396187969685,2025-07-02 10:57:18.069857280,Dry,3.17866452058927,Reduce Irrigation
2672,SENSOR_3,Farm D,16.528097952714955,32.76900958010452,32.53370883266781,2025-07-04 22:20:00.117821696,Wet,3.033155164017749,Reduce Irrigation
2673,SENSOR_9,Farm A,10.480304953490313,24.138328609663034,33.69367307091535,2025-07-06 22:13:01.890461696,Critical Low,4.168937076016312,Reduce Irrigation
2674,SENSOR_13,Farm D,25.02351598449748,30.63649588650457,39.646320027478566,2025-07-02 18:34:21.306915840,Critical Low,3.712760730019077,Irrigate
2675,SENSOR_14,Farm A,4.459714196739954,26.421547252546237,46.61499160541324,2025-07-02 02:06:07.033581056,Critical High,3.821475398927014,Irrigate
2676,SENSOR_10,Farm C,18.139077443389542,33.330159700303646,72.36740655432052,2025-07-01 07:45:56.647820288,Dry,4.055647710466949,Reduce Irrigation
2677,SENSOR_7,Farm A,32.65467794576388,24.169433408947885,64.57283933772995,2025-07-01 11:43:43.202025984,Critical Low,3.184760598256707,Reduce Irrigation
2678,SENSOR_12,Farm B,52.57948115779145,25.017721430678623,54.2996426626723,2025-07-01 00:24:48.215779328,Wet,3.7893537294203767,Reduce Irrigation
2679,SENSOR_7,Farm B,12.217212438459278,25.73960846269018,86.12012355134746,2025-07-01 04:37:42.241618688,Wet,4.053872705944219,Reduce Irrigation
2680,SENSOR_16,Farm D,43.29359968911999,26.352049156317324,58.12558903047484,2025-07-03 13:43:45.819243776,Critical High,3.61015296057825,Reduce Irrigation
2681,SENSOR_15,Farm C,40.91992192999701,26.073223444418065,85.91455563076805,2025-07-02 19:18:02.179976704,Wet,4.077868118065094,Reduce Irrigation
2682,SENSOR_17,Farm C,49.235109154379145,27.187267269630794,70.13456027968556,2025-07-05 11:15:19.412502016,Wet,4.125609073845686,Reduce Irrigation
2683,SENSOR_17,Farm C,41.12921663647519,30.289608958582285,56.15199573528066,2025-07-06 14:23:47.055473920,Critical High,3.3287550719592494,Reduce Irrigation
2684,SENSOR_9,Farm A,14.18569694935306,22.471737979677023,83.10189544902856,2025-07-06 00:13:27.515883776,Critical Low,2.922277036386788,Reduce Irrigation
2685,SENSOR_17,Farm D,53.55627617734098,25.253705730209276,76.3864618906108,2025-07-04 06:05:03.603994112,Normal,2.940641903202198,Reduce Irrigation
2686,SENSOR_3,Farm D,10.306867402592651,18.95894331006537,30.201662818143976,2025-07-01 07:04:56.796864000,Normal,3.2986899657033093,
2687,SENSOR_15,Farm D,17.60208569509971,25.88271868256236,50.17232080239221,2025-07-05 11:47:13.482476032,Critical High,3.74395641779038,Reduce Irrigation
2688,SENSOR_6,Farm B,32.99669534153117,26.353491214856444,82.2750940480314,2025-07-03 02:15:31.978938368,Wet,3.4659822070174657,Irrigate
2689,SENSOR_15,Farm D,42.48151115940268,29.09779479253703,53.232390106925,2025-07-01 04:17:53.146143744,Critical Low,3.997227495960807,
2690,SENSOR_7,Farm D,30.31710653954144,34.44761129826869,39.63087894144861,2025-07-06 09:47:26.897121536,Dry,3.780673933445824,Reduce Irrigation
2691,SENSOR_11,Farm A,6.123751296232506,32.40255734895148,80.88130449823812,2025-07-02 22:10:39.967767040,Critical High,3.8794988928549294,Reduce Irrigation
2692,SENSOR_18,Farm D,42.364345332163886,21.48029991163145,61.57511401450146,2025-07-02 02:17:06.458079488,Critical High,3.5929421676815303,Reduce Irrigation
2693,SENSOR_8,Farm D,26.478619246573704,24.197471500688643,39.354205481790125,2025-07-06 14:35:49.595453696,Critical Low,3.2546879819997554,Irrigate
2694,SENSOR_11,Farm A,42.40365199081438,17.729263646964604,67.839581054939,2025-07-06 19:41:04.791430656,Dry,3.833084949275694,Reduce Irrigation
2695,SENSOR_20,Farm C,9.259412335220793,24.066543213786183,56.174700938406566,2025-07-02 22:18:10.251553024,Wet,4.031661896347987,
2696,SENSOR_11,Farm A,16.98603564440678,20.9859407681151,70.61075313498773,2025-07-03 00:55:40.159225856,Normal,4.2,Reduce Irrigation
2697,SENSOR_7,Farm B,58.04177441238607,26.800150014836024,41.81219019205288,2025-07-04 14:12:28.453255424,Critical High,3.472326492106566,Reduce Irrigation
2698,SENSOR_1,Farm D,35.24829555483151,30.48224834452397,49.04233117182034,2025-07-05 15:42:45.565315328,Critical High,3.2366609677888376,
2699,SENSOR_10,Farm B,6.207026181911381,30.642548438654565,51.337629723881605,2025-07-01 00:34:01.284586240,Normal,3.8713510579308754,
2700,SENSOR_14,Farm C,21.48574456974215,30.019186112374936,75.0253309122305,2025-07-04 16:28:55.562722048,Wet,2.9576156829686604,Reduce Irrigation
2701,SENSOR_9,Farm D,58.92869621957349,30.6617588071222,81.2925761643517,2025-07-07 04:05:21.407681024,Dry,3.901601133989704,
2702,SENSOR_5,Farm D,48.8081924165454,20.674261789294714,48.0718123266664,2025-07-02 09:33:19.330982656,Critical Low,3.6005538876903205,
2703,SENSOR_12,Farm C,36.28951588429637,28.087555436226843,72.82816329792004,2025-07-06 20:47:40.317182976,Dry,3.409198677682932,
2704,SENSOR_18,Farm C,51.97345408425768,25.494211603144567,51.15172201711189,2025-07-07 03:38:58.489335040,Dry,3.023083768135785,Reduce Irrigation
2705,SENSOR_3,Farm C,3.8771272463639823,19.88519110973544,40.337309078695526,2025-07-02 10:43:33.574441216,Dry,3.7510676137858807,Reduce Irrigation
2706,SENSOR_16,Farm D,50.45481255576075,16.771311341642495,66.58567276731587,2025-07-05 19:09:18.261821696,Normal,3.643890883203956,Irrigate
2707,SENSOR_5,Farm D,31.47823205707193,22.36058934627855,44.357641932204245,2025-07-02 05:41:19.353466368,Normal,3.0378405954829315,Irrigate
2708,SENSOR_6,Farm B,34.24122669757132,27.548196670482643,75.57118928125696,2025-07-05 16:24:14.606884352,Wet,3.3466782946049003,Irrigate
2709,SENSOR_17,Farm A,27.45388393895369,29.33981623394985,70.24181435632627,2025-07-06 02:19:16.877661184,Wet,4.2,Irrigate
2710,SENSOR_13,Farm D,37.13858281084671,33.248102472032855,52.15973847827295,2025-07-02 07:05:11.972773120,Wet,3.2383304237088715,
2711,SENSOR_19,Farm C,14.369184532060563,27.73052472058858,31.946321103296523,2025-07-05 12:47:56.165346560,Dry,3.063299623823297,
2712,SENSOR_8,Farm C,39.13903065271073,30.245784642037204,71.1271947922148,2025-07-06 04:45:22.683429632,Dry,3.496903127553084,Irrigate
2713,SENSOR_2,Farm A,55.82466612464682,22.68510613220569,92.63953756517478,2025-07-03 01:33:15.071915520,Wet,3.9675543370285578,Reduce Irrigation
2714,SENSOR_17,Farm D,31.44581933433384,22.19707232476389,72.29867516068113,2025-07-01 17:54:13.495099392,Critical High,3.7167156889100186,Reduce Irrigation
2715,SENSOR_16,Farm A,32.229915704481,19.99186997822633,66.04814287936334,2025-07-01 05:20:42.328814592,Dry,4.055939319777623,Irrigate
2716,SENSOR_10,Farm B,56.3917564593041,20.26136659302261,71.60674701008351,2025-07-04 13:30:13.354152960,Wet,3.779127189816757,Reduce Irrigation
2717,SENSOR_1,Farm D,47.01656052791881,26.875743585667053,41.4196071703629,2025-07-07 08:16:50.891344384,Critical Low,3.6486418131769214,Irrigate
2718,SENSOR_11,Farm C,57.78773477074836,22.507362564668355,90.80715807904711,2025-07-06 06:33:16.964034048,Critical High,3.545261866653691,Reduce Irrigation
2719,SENSOR_8,Farm B,50.25944357833304,35.23391217746876,68.099519316379,2025-07-03 14:21:55.114065664,Critical Low,4.023809489939314,
2720,SENSOR_20,Farm D,46.005948598508006,16.64258331898404,71.15965388958462,2025-07-04 07:04:35.481750272,Wet,3.8458466079732254,
2721,SENSOR_3,Farm C,36.78331969595756,33.44918980553122,35.55916023186617,2025-07-02 12:26:46.375917824,Critical High,3.4839976423689407,Irrigate
2722,SENSOR_7,Farm C,37.34491638872968,26.48323264671229,76.83421551255753,2025-07-01 17:08:05.538861824,Critical High,4.138714011724363,Reduce Irrigation
2723,SENSOR_4,Farm B,27.08838394299988,28.749398816899543,43.91687153470456,2025-07-03 22:01:58.526595072,Wet,3.5238528186489493,Reduce Irrigation
2724,SENSOR_11,Farm C,48.3775516535638,24.79424255376022,45.81067775967199,2025-07-03 18:57:07.624907776,Critical Low,3.204828720943973,
2725,SENSOR_4,Farm A,38.12125392335715,27.42805799232504,27.917209412801284,2025-07-04 04:38:25.866026752,Wet,3.838776384856177,
2726,SENSOR_11,Farm D,61.87260806454602,18.477790796167035,72.14261333444729,2025-07-07 04:05:12.169306624,Wet,3.629530290052922,Reduce Irrigation
2727,SENSOR_10,Farm A,23.289206009027275,22.08757883565762,70.22536675857928,2025-07-04 18:13:54.260468480,Critical High,3.681473072162168,Irrigate
2728,SENSOR_13,Farm B,52.05915286852259,18.254120402214586,28.818854155906777,2025-07-04 18:32:34.440153344,Normal,3.1494367945214323,
2729,SENSOR_19,Farm D,40.49692009727877,29.103789136122483,63.69582984247681,2025-07-01 11:19:28.101942272,Dry,4.194959182766159,Reduce Irrigation
2730,SENSOR_14,Farm B,60.35502737967385,33.82124239719202,74.35863753439455,2025-07-07 11:19:49.063775488,Critical High,4.040787905089749,Irrigate
2731,SENSOR_3,Farm B,44.21074034847999,33.38268215707817,50.04173467599771,2025-07-05 22:14:47.061011456,Critical Low,3.464221257605793,Irrigate
2732,SENSOR_5,Farm C,44.86125119832554,26.864561306275583,70.56043694585522,2025-07-06 15:33:02.764223488,Critical Low,4.2,
2733,SENSOR_7,Farm A,29.17979236457633,33.134262207326145,59.00671839936291,2025-07-03 10:47:37.487838464,Dry,3.7942700712416166,Irrigate
2734,SENSOR_18,Farm C,8.125194676598618,31.61433072110617,58.00218776527851,2025-07-04 01:21:25.345498368,Critical High,3.434034659890649,Irrigate
2735,SENSOR_19,Farm A,50.83765614143844,18.938876134369096,49.03100191037101,2025-07-04 04:39:57.709041408,Critical Low,3.869548491535831,Irrigate
2736,SENSOR_14,Farm B,22.53152823813305,34.078311772667874,81.56259808965434,2025-07-01 22:16:47.794283520,Dry,3.4015124822805407,Irrigate
2737,SENSOR_17,Farm D,13.898546135672868,32.46902013963516,45.10916765654273,2025-07-05 08:25:28.656977920,Dry,3.703029290076214,Irrigate
2738,SENSOR_15,Farm A,28.172121161206707,34.41804031781487,81.68655850561396,2025-07-06 19:49:27.925396224,Normal,3.517002996814431,Reduce Irrigation
2739,SENSOR_4,Farm C,46.92592737414644,27.257784391246236,57.28491435999757,2025-07-01 17:14:27.551079424,Wet,3.337409356914324,Irrigate
2740,SENSOR_14,Farm C,23.9726369139134,25.348400680543325,66.16202860213005,2025-07-01 04:24:31.830174720,Wet,3.98403696886233,
2741,SENSOR_8,Farm B,15.991788906230468,19.00753616290394,56.44582760635576,2025-07-05 16:30:17.393473280,Critical High,3.3350797554852165,
2742,SENSOR_19,Farm C,56.08882596094497,18.611132989906768,89.50376929921381,2025-07-02 11:23:50.101398784,Critical Low,3.230421290068523,Irrigate
2743,SENSOR_11,Farm C,40.68288116903097,29.33062575081938,42.75949026622106,2025-07-04 21:32:33.505593088,Wet,3.749324227514143,Reduce Irrigation
2744,SENSOR_17,Farm C,4.9715167765778965,18.60148921398686,39.579801036811645,2025-07-05 09:27:50.982280960,Critical Low,3.731878753771171,Reduce Irrigation
2745,SENSOR_7,Farm C,14.474425149937248,19.7464245443909,49.60091951220133,2025-07-02 19:28:26.411212544,Critical Low,4.2,Reduce Irrigation
2746,SENSOR_11,Farm A,29.488711875046427,23.150119611838388,28.009604090072667,2025-07-06 05:15:37.415987456,Wet,3.7085055920578927,Irrigate
2747,SENSOR_18,Farm C,15.662431903353744,26.324187888003824,46.75036504456265,2025-07-04 09:17:35.422983168,Normal,4.167257990444694,Reduce Irrigation
2748,SENSOR_18,Farm A,7.899372748522021,27.203420611431827,67.02672659400515,2025-07-06 14:11:25.506582784,Wet,3.640370981100791,Reduce Irrigation
2749,SENSOR_3,Farm D,22.26175921844593,22.173157534487476,83.88938309561523,2025-07-05 20:39:45.453264640,Dry,3.2646010609775726,
2750,SENSOR_13,Farm D,55.09330022384892,27.9353999270043,80.87325865112773,2025-07-06 14:07:12.537788416,Normal,3.94718546690072,
